CNV_status	Region	Gene
Del	1q32.1	EFCAB2
Del	1q32.1	DDI2
Del	1q32.1	ACBD6
Del	1q32.1	LZIC
Del	1q32.1	PROK1
Del	1q32.1	KIAA1804
Del	1q32.1	EFCAB7
Del	1q32.1	ZBTB37
Del	1q32.1	NT5C1A
Del	1q32.1	LCE3D
Del	1q32.1	TRIM63
Del	1q32.1	LINC00260
Del	1q32.1	PSRC1
Del	1q32.1	FAM167B
Del	1q32.1	LINC00467
Del	1q32.1	MGC12982
Del	1q32.1	C1orf170
Del	1q32.1	CROCCP2
Del	1q32.1	FCRLA
Del	1q32.1	ANKRD36BP1
Del	1q32.1	ZNF496
Del	1q32.1	HPDL
Del	1q32.1	ATP1A1OS
Del	1q32.1	AGBL4
Del	1q32.1	MFSD2A
Del	1q32.1	C1orf198
Del	1q32.1	PPP1R15B
Del	1q32.1	ATG4C
Del	1q32.1	MAEL
Del	1q32.1	PRPF38A
Del	1q32.1	SYTL1
Del	1q32.1	IGSF21
Del	1q32.1	LSM10
Del	1q32.1	C1orf94
Del	1q32.1	DISP1
Del	1q32.1	SNHG12
Del	1q32.1	FAM40A
Del	1q32.1	RGS8
Del	1q32.1	SLC45A3
Del	1q32.1	DOCK7
Del	1q32.1	KIAA1751
Del	1q32.1	WNT3A
Del	1q32.1	NAV1
Del	1q32.1	SEC16B
Del	1q32.1	AQP10
Del	1q32.1	LHX4
Del	1q32.1	SLAMF9
Del	1q32.1	KIAA2013
Del	1q32.1	THAP3
Del	1q32.1	C1orf201
Del	1q32.1	PYGO2
Del	1q32.1	ANGEL2
Del	1q32.1	SPOCD1
Del	1q32.1	ZNF697
Del	1q32.1	IGFN1
Del	1q32.1	NUP210L
Del	1q32.1	BTF3L4
Del	1q32.1	UBXN11
Del	1q32.1	NEXN
Del	1q32.1	CENPL
Del	1q32.1	DUSP27
Del	1q32.1	RCSD1
Del	1q32.1	MEX3A
Del	1q32.1	METTL18
Del	1q32.1	GORAB
Del	1q32.1	C1orf105
Del	1q32.1	TMEM183A
Del	1q32.1	HIST3H2A
Del	1q32.1	PIGM
Del	1q32.1	IGSF8
Del	1q32.1	C1orf158
Del	1q32.1	LEMD1
Del	1q32.1	ZNF670
Del	1q32.1	FBXO44
Del	1q32.1	ATPIF1
Del	1q32.1	SNORD46
Del	1q32.1	SNORD38A
Del	1q32.1	SNORD38B
Del	1q32.1	DNAJA1P5
Del	1q32.1	C1orf85
Del	1q32.1	MED8
Del	1q32.1	KTI12
Del	1q32.1	C1orf212
Del	1q32.1	ADC
Del	1q32.1	TMEM54
Del	1q32.1	HENMT1
Del	1q32.1	TOE1
Del	1q32.1	NLRP3
Del	1q32.1	ERMAP
Del	1q32.1	PGLYRP3
Del	1q32.1	CSMD2
Del	1q32.1	MYSM1
Del	1q32.1	GNRHR2
Del	1q32.1	CROCCP3
Del	1q32.1	FHAD1
Del	1q32.1	SLAMF6
Del	1q32.1	OSBPL9
Del	1q32.1	SLC26A9
Del	1q32.1	LOC115110
Del	1q32.1	OMA1
Del	1q32.1	RAB42
Del	1q32.1	FCRL1
Del	1q32.1	FCRL3
Del	1q32.1	LRRC42
Del	1q32.1	GBP4
Del	1q32.1	GBP5
Del	1q32.1	FAM46B
Del	1q32.1	FMO9P
Del	1q32.1	FAM36A
Del	1q32.1	RBP7
Del	1q32.1	TSEN15
Del	1q32.1	FAM129A
Del	1q32.1	SNAP47
Del	1q32.1	ACAP3
Del	1q32.1	TADA1
Del	1q32.1	THEM4
Del	1q32.1	SH2D1B
Del	1q32.1	SSX2IP
Del	1q32.1	UBE2J2
Del	1q32.1	OLFM3
Del	1q32.1	GABPB2
Del	1q32.1	TCHHL1
Del	1q32.1	RPTN
Del	1q32.1	CCDC163P
Del	1q32.1	TDRD10
Del	1q32.1	SHE
Del	1q32.1	C1orf172
Del	1q32.1	C1orf96
Del	1q32.1	LRRC38
Del	1q32.1	AADACL3
Del	1q32.1	PUSL1
Del	1q32.1	B3GALT6
Del	1q32.1	WDR63
Del	1q32.1	KLHDC9
Del	1q32.1	AXDND1
Del	1q32.1	MAB21L3
Del	1q32.1	IFFO2
Del	1q32.1	HIST2H3C
Del	1q32.1	SLC44A3
Del	1q32.1	ATXN7L2
Del	1q32.1	C1orf194
Del	1q32.1	LYPLAL1
Del	1q32.1	OR2M5
Del	1q32.1	OR2M3
Del	1q32.1	OR2T12
Del	1q32.1	OR14C36
Del	1q32.1	OR2T34
Del	1q32.1	OR2T10
Del	1q32.1	OR2T4
Del	1q32.1	OR2T11
Del	1q32.1	ATP6V1G3
Del	1q32.1	ASB17
Del	1q32.1	TYW3
Del	1q32.1	C1orf173
Del	1q32.1	LRRIQ3
Del	1q32.1	TPRG1L
Del	1q32.1	FAM213B
Del	1q32.1	MYOM3
Del	1q32.1	DMBX1
Del	1q32.1	OR10J5
Del	1q32.1	TMCO2
Del	1q32.1	ZNF684
Del	1q32.1	TCEANC2
Del	1q32.1	PODN
Del	1q32.1	LRRC39
Del	1q32.1	GJB4
Del	1q32.1	HMGB4
Del	1q32.1	RNF19B
Del	1q32.1	DCST2
Del	1q32.1	DNAH14
Del	1q32.1	OR2B11
Del	1q32.1	ZNF648
Del	1q32.1	TEDDM1
Del	1q32.1	C1orf122
Del	1q32.1	OSCP1
Del	1q32.1	C1orf216
Del	1q32.1	KLHDC7A
Del	1q32.1	VWA5B1
Del	1q32.1	UBXN10
Del	1q32.1	C1orf87
Del	1q32.1	ARL8A
Del	1q32.1	SYT2
Del	1q32.1	LOC127841
Del	1q32.1	GOLT1A
Del	1q32.1	UHMK1
Del	1q32.1	FCRLB
Del	1q32.1	WDR64
Del	1q32.1	C1orf131
Del	1q32.1	LIX1L
Del	1q32.1	HSD3BP4
Del	1q32.1	SPATA17
Del	1q32.1	EDARADD
Del	1q32.1	KLF17
Del	1q32.1	TMEM125
Del	1q32.1	C1orf182
Del	1q32.1	IQGAP3
Del	1q32.1	APOA1BP
Del	1q32.1	ARHGEF19
Del	1q32.1	MRPL55
Del	1q32.1	HIST3H2BB
Del	1q32.1	DRAM2
Del	1q32.1	C1orf88
Del	1q32.1	C1orf162
Del	1q32.1	OR10T2
Del	1q32.1	OR6P1
Del	1q32.1	OR10X1
Del	1q32.1	OR10Z1
Del	1q32.1	OR6K6
Del	1q32.1	OR6N1
Del	1q32.1	TATDN3
Del	1q32.1	S100A16
Del	1q32.1	NEK7
Del	1q32.1	ACTRT2
Del	1q32.1	MIB2
Del	1q32.1	ITLN2
Del	1q32.1	SYT6
Del	1q32.1	C1orf74
Del	1q32.1	CREB3L4
Del	1q32.1	C1orf127
Del	1q32.1	BROX
Del	1q32.1	SAMD11
Del	1q32.1	LOC148413
Del	1q32.1	SAMD13
Del	1q32.1	C1orf52
Del	1q32.1	PHF13
Del	1q32.1	C1orf51
Del	1q32.1	TMEM56
Del	1q32.1	NBPF4
Del	1q32.1	UBE2U
Del	1q32.1	SLC35F3
Del	1q32.1	LOC148696
Del	1q32.1	LOC148709
Del	1q32.1	PTPRVP
Del	1q32.1	HFE2
Del	1q32.1	ANKRD35
Del	1q32.1	FAM163A
Del	1q32.1	B3GALNT2
Del	1q32.1	MFSD4
Del	1q32.1	PM20D1
Del	1q32.1	C1orf150
Del	1q32.1	LOC148824
Del	1q32.1	SLC30A7
Del	1q32.1	CCDC27
Del	1q32.1	C1orf213
Del	1q32.1	KNCN
Del	1q32.1	MOB3C
Del	1q32.1	GLIS1
Del	1q32.1	LELP1
Del	1q32.1	RC3H1
Del	1q32.1	MGC27382
Del	1q32.1	DCDC2B
Del	1q32.1	ZNF362
Del	1q32.1	LOC149086
Del	1q32.1	DCST1
Del	1q32.1	CNIH3
Del	1q32.1	LOC149134
Del	1q32.1	MANEAL
Del	1q32.1	IL23R
Del	1q32.1	METTL11B
Del	1q32.1	FAM78B
Del	1q32.1	SHISA4
Del	1q32.1	EXOC8
Del	1q32.1	PDIK1L
Del	1q32.1	BNIPL
Del	1q32.1	CLDN19
Del	1q32.1	WDR65
Del	1q32.1	C1orf210
Del	1q32.1	CCDC24
Del	1q32.1	BTBD19
Del	1q32.1	CCDC17
Del	1q32.1	LRRC71
Del	1q32.1	C1orf64
Del	1q32.1	RNF187
Del	1q32.1	RP11-165H20.1
Del	1q32.1	PYHIN1
Del	1q32.1	C1orf227
Del	1q32.1	FAM71A
Del	1q32.1	SLC2A7
Del	1q32.1	DENND2C
Del	1q32.1	GBP6
Del	1q32.1	LPPR5
Del	1q32.1	FNDC7
Del	1q32.1	DENND1B
Del	1q32.1	TDRD5
Del	1q32.1	TOR1AIP2
Del	1q32.1	CALML6
Del	1q32.1	IL28RA
Del	1q32.1	CYP4Z2P
Del	1q32.1	CITED4
Del	1q32.1	FLJ40434
Del	1q32.1	C1orf177
Del	1q32.1	SPRR4
Del	1q32.1	KANK4
Del	1q32.1	SASS6
Del	1q32.1	C1orf55
Del	1q32.1	CNST
Del	1q32.1	FAM43B
Del	1q32.1	PPIAL4A
Del	1q32.1	HFM1
Del	1q32.1	PAQR7
Del	1q32.1	TTC24
Del	1q32.1	C1orf65
Del	1q32.1	UBL4B
Del	1q32.1	PDIA3P
Del	1q32.1	EIF2C3
Del	1q32.1	EIF2C4
Del	1q32.1	LCE4A
Del	1q32.1	ALG14
Del	1q32.1	FAM76A
Del	1q32.1	LINC00466
Del	1q32.1	C1orf168
Del	1q32.1	TMEM201
Del	1q32.1	TMEM61
Del	1q32.1	CYP4Z1
Del	1q32.1	C1orf86
Del	1q32.1	CDCP2
Del	1q32.1	SLC5A9
Del	1q32.1	CC2D1B
Del	1q32.1	NBPF11
Del	1q32.1	NUDT17
Del	1q32.1	FLJ23867
Del	1q32.1	TXLNA
Del	1q32.1	TCTEX1D1
Del	1q32.1	PLD5
Del	1q32.1	C1orf100
Del	1q32.1	SPAG17
Del	1q32.1	SLFNL1
Del	1q32.1	KRTCAP2
Del	1q32.1	CRTC2
Del	1q32.1	C1orf126
Del	1q32.1	IBA57
Del	1q32.1	HIPK1
Del	1q32.1	SLC44A5
Del	1q32.1	ATAD3C
Del	1q32.1	AKR7L
Del	1q32.1	AKR7A2P1
Del	1q32.1	TMEM9
Del	1q32.1	FNDC5
Del	1q32.1	EPHX4
Del	1q32.1	LOC254099
Del	1q32.1	TTLL10
Del	1q32.1	AKNAD1
Del	1q32.1	SLC41A1
Del	1q32.1	OR2T6
Del	1q32.1	LCE5A
Del	1q32.1	TMCO4
Del	1q32.1	MCOLN2
Del	1q32.1	COL24A1
Del	1q32.1	LOC255654
Del	1q32.1	PCSK9
Del	1q32.1	SYT14
Del	1q32.1	ST6GALNAC3
Del	1q32.1	C1orf101
Del	1q32.1	ZNF683
Del	1q32.1	ARHGAP30
Del	1q32.1	C1orf192
Del	1q32.1	NEGR1
Del	1q32.1	ASPM
Del	1q32.1	MDS2
Del	1q32.1	CYP4X1
Del	1q32.1	MAGI3
Del	1q32.1	TIPRL
Del	1q32.1	NPHP4
Del	1q32.1	BEST4
Del	1q32.1	PGBD2
Del	1q32.1	FAM19A3
Del	1q32.1	RIIAD1
Del	1q32.1	THEM5
Del	1q32.1	OR2L13
Del	1q32.1	SLC9A11
Del	1q32.1	OR14A16
Del	1q32.1	CYP4A22
Del	1q32.1	C1orf185
Del	1q32.1	LOC284551
Del	1q32.1	NBPF15
Del	1q32.1	LINC00303
Del	1q32.1	LOC284576
Del	1q32.1	LOC284578
Del	1q32.1	LOC284581
Del	1q32.1	FAM41C
Del	1q32.1	FAM102B
Del	1q32.1	SYPL2
Del	1q32.1	CYB561D1
Del	1q32.1	ANKRD34A
Del	1q32.1	RUSC1-AS1
Del	1q32.1	LOC284632
Del	1q32.1	LOC284648
Del	1q32.1	DKFZP564C196
Del	1q32.1	RSPO1
Del	1q32.1	EPHA10
Del	1q32.1	LOC284661
Del	1q32.1	C1orf204
Del	1q32.1	C1orf111
Del	1q32.1	LOC284688
Del	1q32.1	ZNF326
Del	1q32.1	BTBD8
Del	1q32.1	HNRNPU-AS1
Del	1q32.1	RIMKLA
Del	1q32.1	SLC25A34
Del	1q32.1	ESPNP
Del	1q32.1	LIN9
Del	1q32.1	VN1R5
Del	1q32.1	HIST2H2AB
Del	1q32.1	PPM1J
Del	1q32.1	HIST2H3A
Del	1q32.1	HIST2H2BC
Del	1q32.1	HIST2H2BA
Del	1q32.1	FAM151A
Del	1q32.1	S100A7A
Del	1q32.1	LINGO4
Del	1q32.1	RXFP4
Del	1q32.1	ANKRD45
Del	1q32.1	LOC339442
Del	1q32.1	C1orf174
Del	1q32.1	KLHL17
Del	1q32.1	TMEM240
Del	1q32.1	TMEM52
Del	1q32.1	FAM5C
Del	1q32.1	MTMR9LP
Del	1q32.1	ZBTB8OS
Del	1q32.1	TFAP2E
Del	1q32.1	ZNF678
Del	1q32.1	PRSS38
Del	1q32.1	LOC339505
Del	1q32.1	C1orf110
Del	1q32.1	FAM58BP
Del	1q32.1	LOC339524
Del	1q32.1	LOC339529
Del	1q32.1	LOC339535
Del	1q32.1	C1orf228
Del	1q32.1	ZNF642
Del	1q32.1	RD3
Del	1q32.1	AADACL4
Del	1q32.1	PRAMEF5
Del	1q32.1	HNRNPCL1
Del	1q32.1	PRAMEF9
Del	1q32.1	PRAMEF10
Del	1q32.1	CCDC18
Del	1q32.1	OR6F1
Del	1q32.1	OR2W3
Del	1q32.1	OR2T8
Del	1q32.1	OR2T3
Del	1q32.1	MYBPHL
Del	1q32.1	OR10R2
Del	1q32.1	FCRL6
Del	1q32.1	KCNT2
Del	1q32.1	BARHL2
Del	1q32.1	HSP90B3P
Del	1q32.1	NBPF7
Del	1q32.1	TCTEX1D4
Del	1q32.1	OR2T29
Del	1q32.1	SERINC2
Del	1q32.1	FAM159A
Del	1q32.1	FAM131C
Del	1q32.1	LCE1A
Del	1q32.1	LCE1B
Del	1q32.1	LCE1C
Del	1q32.1	LCE1D
Del	1q32.1	LCE1E
Del	1q32.1	LCE1F
Del	1q32.1	LCE2A
Del	1q32.1	LCE2C
Del	1q32.1	LCE2D
Del	1q32.1	LCE3A
Del	1q32.1	LCE3B
Del	1q32.1	LCE3C
Del	1q32.1	LCE3E
Del	1q32.1	PADI6
Del	1q32.1	RGSL1
Del	1q32.1	BMP8A
Del	1q32.1	IRF2BP2
Del	1q32.1	ZBTB41
Del	1q32.1	CYCSP52
Del	1q32.1	C1orf187
Del	1q32.1	SPATA21
Del	1q32.1	CCDC23
Del	1q32.1	ATPAF1-AS1
Del	1q32.1	HEATR8
Del	1q32.1	FAM73A
Del	1q32.1	LOC375010
Del	1q32.1	PEAR1
Del	1q32.1	SFT2D2
Del	1q32.1	MIA3
Del	1q32.1	C1orf95
Del	1q32.1	FAM89A
Del	1q32.1	AGRN
Del	1q32.1	RPS10P7
Del	1q32.1	APITD1
Del	1q32.1	CATSPER4
Del	1q32.1	NSUN4
Del	1q32.1	GPR153
Del	1q32.1	ILDR2
Del	1q32.1	FAM132A
Del	1q32.1	HES5
Del	1q32.1	LOC388588
Del	1q32.1	RNF207
Del	1q32.1	TMEM82
Del	1q32.1	TRNP1
Del	1q32.1	CD164L2
Del	1q32.1	LOC388630
Del	1q32.1	LDLRAD1
Del	1q32.1	GBP7
Del	1q32.1	C1orf146
Del	1q32.1	FAM69A
Del	1q32.1	SLC6A17
Del	1q32.1	NOTCH2NL
Del	1q32.1	FLJ39739
Del	1q32.1	LOC388692
Del	1q32.1	LYSMD1
Del	1q32.1	HRNR
Del	1q32.1	FLG2
Del	1q32.1	C1orf189
Del	1q32.1	FMO6P
Del	1q32.1	LINC00272
Del	1q32.1	C1orf53
Del	1q32.1	TMEM81
Del	1q32.1	CAPN8
Del	1q32.1	C1orf31
Del	1q32.1	C1orf229
Del	1q32.1	OR2M1P
Del	1q32.1	HES3
Del	1q32.1	PRAMEF12
Del	1q32.1	PRAMEF21
Del	1q32.1	PRAMEF8
Del	1q32.1	PRAMEF18
Del	1q32.1	PRAMEF17
Del	1q32.1	PLA2G2C
Del	1q32.1	SKINTL
Del	1q32.1	UOX
Del	1q32.1	FRRS1
Del	1q32.1	VHLL
Del	1q32.1	OR10K2
Del	1q32.1	OR10K1
Del	1q32.1	OR6Y1
Del	1q32.1	OR6K3
Del	1q32.1	VSIG8
Del	1q32.1	OR11L1
Del	1q32.1	OR2L8
Del	1q32.1	OR2AK2
Del	1q32.1	OR2L3
Del	1q32.1	OR2M2
Del	1q32.1	OR2T33
Del	1q32.1	OR2M7
Del	1q32.1	OR2G6
Del	1q32.1	TMEM200B
Del	1q32.1	PRAMEF4
Del	1q32.1	PRAMEF13
Del	1q32.1	SH2D5
Del	1q32.1	C1orf130
Del	1q32.1	LOC400752
Del	1q32.1	C1orf141
Del	1q32.1	GBP1P1
Del	1q32.1	FLJ27354
Del	1q32.1	MIR137HG
Del	1q32.1	C1orf226
Del	1q32.1	LOC400794
Del	1q32.1	C1orf220
Del	1q32.1	C1orf140
Del	1q32.1	NBPF9
Del	1q32.1	FAM177B
Del	1q32.1	RNF223
Del	1q32.1	PRAMEF3
Del	1q32.1	LDLRAD2
Del	1q32.1	LOC401980
Del	1q32.1	ZNF847P
Del	1q32.1	OR2T2
Del	1q32.1	OR2T5
Del	1q32.1	OR14I1
Del	1q32.1	LOC402779
Del	1q32.1	OR2T27
Del	1q32.1	OR2T35
Del	1q32.1	APOBEC4
Del	1q32.1	MIR101-1
Del	1q32.1	MIR137
Del	1q32.1	MIR181B1
Del	1q32.1	MIR186
Del	1q32.1	MIR194-1
Del	1q32.1	MIR197
Del	1q32.1	MIR199A2
Del	1q32.1	MIR200A
Del	1q32.1	MIR200B
Del	1q32.1	MIR205
Del	1q32.1	MIR181A1
Del	1q32.1	MIR214
Del	1q32.1	MIR215
Del	1q32.1	MIR29B2
Del	1q32.1	MIR29C
Del	1q32.1	MIR30C1
Del	1q32.1	MIR30E
Del	1q32.1	MIR34A
Del	1q32.1	MIR9-1
Del	1q32.1	RGS21
Del	1q32.1	LHX8
Del	1q32.1	C1orf180
Del	1q32.1	FLJ42875
Del	1q32.1	PRAMEF11
Del	1q32.1	PRAMEF6
Del	1q32.1	LOC440563
Del	1q32.1	UQCRHL
Del	1q32.1	MINOS1
Del	1q32.1	FLJ32224
Del	1q32.1	FAM183A
Del	1q32.1	ZYG11A
Del	1q32.1	FLJ31662
Del	1q32.1	LOC440600
Del	1q32.1	BCL2L15
Del	1q32.1	HIST2H2BF
Del	1q32.1	ETV3L
Del	1q32.1	LRRC52
Del	1q32.1	LOC440700
Del	1q32.1	LOC440704
Del	1q32.1	C1orf186
Del	1q32.1	TRIM67
Del	1q32.1	MAP1LC3C
Del	1q32.1	H3F3AP4
Del	1q32.1	ANKRD65
Del	1q32.1	PRAMEF7
Del	1q32.1	PGCP1
Del	1q32.1	OR10J3
Del	1q32.1	OR2W5
Del	1q32.1	OR13G1
Del	1q32.1	MIR135B
Del	1q32.1	KPRP
Del	1q32.1	LCE6A
Del	1q32.1	SUMO1P3
Del	1q32.1	GEMIN8P4
Del	1q32.1	RBMXL1
Del	1q32.1	LURAP1
Del	1q32.1	PEF1
Del	1q32.1	MIR429
Del	1q32.1	C1orf98
Del	1q32.1	HIST2H4B
Del	1q32.1	DUSP5P
Del	1q32.1	C1orf133
Del	1q32.1	PRR9
Del	1q32.1	MIR488
Del	1q32.1	CYB5RL
Del	1q32.1	SNORD74
Del	1q32.1	RPL31P11
Del	1q32.1	LOC641515
Del	1q32.1	FAM138F
Del	1q32.1	MIR205HG
Del	1q32.1	SRG7
Del	1q32.1	FLVCR1-AS1
Del	1q32.1	CYMP
Del	1q32.1	KIAA0754
Del	1q32.1	LOC643441
Del	1q32.1	LOC643723
Del	1q32.1	LOC643837
Del	1q32.1	TMEM88B
Del	1q32.1	C1orf233
Del	1q32.1	LOC644242
Del	1q32.1	PPIAL4G
Del	1q32.1	LOC644961
Del	1q32.1	C1orf200
Del	1q32.1	PPIAL4D
Del	1q32.1	LOC645166
Del	1q32.1	SNRPD2P2
Del	1q32.1	PRAMEF19
Del	1q32.1	PRAMEF20
Del	1q32.1	FAM138A
Del	1q32.1	LOC645676
Del	1q32.1	POU5F1P4
Del	1q32.1	RPS7P5
Del	1q32.1	S100A7L2
Del	1q32.1	LOC646268
Del	1q32.1	LOC646471
Del	1q32.1	LOC646626
Del	1q32.1	LOC646627
Del	1q32.1	EMBP1
Del	1q32.1	SRGAP2P2
Del	1q32.1	LOC648740
Del	1q32.1	LOC649330
Del	1q32.1	ZBTB8A
Del	1q32.1	NBPF6
Del	1q32.1	LOC653160
Del	1q32.1	PPIAL4B
Del	1q32.1	LOC653513
Del	1q32.1	GPR89A
Del	1q32.1	LOC653566
Del	1q32.1	PPIAL4C
Del	1q32.1	HIST2H3D
Del	1q32.1	PRAMEF22
Del	1q32.1	PRAMEF15
Del	1q32.1	WASH7P
Del	1q32.1	TMEM183B
Del	1q32.1	FAM72B
Del	1q32.1	PRAMEF16
Del	1q32.1	PCP4L1
Del	1q32.1	SCARNA3
Del	1q32.1	SCARNA2
Del	1q32.1	SCARNA4
Del	1q32.1	SCARNA1
Del	1q32.1	SNORA14B
Del	1q32.1	SNORA36B
Del	1q32.1	SNORA42
Del	1q32.1	SNORA44
Del	1q32.1	SNORA55
Del	1q32.1	SNORA61
Del	1q32.1	SNORA77
Del	1q32.1	SNORA59B
Del	1q32.1	SNORA59A
Del	1q32.1	SNORA16A
Del	1q32.1	SNORD45C
Del	1q32.1	SNORA16B
Del	1q32.1	SNORD75
Del	1q32.1	SNORD76
Del	1q32.1	SNORD77
Del	1q32.1	SNORD78
Del	1q32.1	SNORD85
Del	1q32.1	SNORD99
Del	1q32.1	SNORD103A
Del	1q32.1	SNORD103B
Del	1q32.1	MIR548D1
Del	1q32.1	MIR551A
Del	1q32.1	MIR553
Del	1q32.1	MIR554
Del	1q32.1	MIR555
Del	1q32.1	MIR556
Del	1q32.1	MIR557
Del	1q32.1	MIR92B
Del	1q32.1	HIST2H2AA4
Del	1q32.1	ZBTB8B
Del	1q32.1	LOC728431
Del	1q32.1	PPIEL
Del	1q32.1	LOC728463
Del	1q32.1	CCDC30
Del	1q32.1	CDK11A
Del	1q32.1	SLC35E2B
Del	1q32.1	LOC728716
Del	1q32.1	FAM72D
Del	1q32.1	LOC728855
Del	1q32.1	LOC728875
Del	1q32.1	NBPF24
Del	1q32.1	GPR89C
Del	1q32.1	NBPF16
Del	1q32.1	PDZK1P1
Del	1q32.1	PPIAL4F
Del	1q32.1	RPS15AP10
Del	1q32.1	LOC728989
Del	1q32.1	LOC729041
Del	1q32.1	LOC729059
Del	1q32.1	HSD52
Del	1q32.1	PRAMEF14
Del	1q32.1	FAM72A
Del	1q32.1	FLJ37453
Del	1q32.1	LOC729737
Del	1q32.1	OR4F29
Del	1q32.1	LOC729970
Del	1q32.1	LOC729987
Del	1q32.1	LOC730102
Del	1q32.1	LOC730159
Del	1q32.1	LOC730227
Del	1q32.1	PPIAL4E
Del	1q32.1	LOC731275
Del	1q32.1	PFN1P2
Del	1q32.1	MIR765
Del	1q32.1	MIR942
Del	1q32.1	MIR190B
Del	1q32.1	MIR760
Del	1q32.1	MIR921
Del	1q32.1	LOC100128071
Del	1q32.1	LOC100128787
Del	1q32.1	LOC100129046
Del	1q32.1	LOC100129138
Del	1q32.1	LOC100129196
Del	1q32.1	LOC100129269
Del	1q32.1	C1orf68
Del	1q32.1	MSTO2P
Del	1q32.1	LOC100129534
Del	1q32.1	LOC100129620
Del	1q32.1	LOC100129924
Del	1q32.1	LOC100130000
Del	1q32.1	LOC100130093
Del	1q32.1	LOC100130197
Del	1q32.1	LOC100130331
Del	1q32.1	LOC100130417
Del	1q32.1	LOC100130557
Del	1q32.1	LOC100131060
Del	1q32.1	TSTD1
Del	1q32.1	LOC100131234
Del	1q32.1	LOC100131564
Del	1q32.1	LOC100131825
Del	1q32.1	LOC100132062
Del	1q32.1	LOC100132111
Del	1q32.1	LOC100132287
Del	1q32.1	NBPF10
Del	1q32.1	FCGR1C
Del	1q32.1	ZRANB2-AS1
Del	1q32.1	LOC100132774
Del	1q32.1	LOC100133331
Del	1q32.1	LOC100133445
Del	1q32.1	LOC100133612
Del	1q32.1	C2CD4D
Del	1q32.1	LOC100286793
Del	1q32.1	DDX11L1
Del	1q32.1	LOC100287722
Del	1q32.1	LOC100287814
Del	1q32.1	TTC34
Del	1q32.1	LGALS8-AS1
Del	1q32.1	GM140
Del	1q32.1	LOC100288069
Del	1q32.1	LOC100288079
Del	1q32.1	LOC100289178
Del	1q32.1	LOC100289211
Del	1q32.1	MIR320B1
Del	1q32.1	MIR1182
Del	1q32.1	MIR1537
Del	1q32.1	MIR1231
Del	1q32.1	MIR1278
Del	1q32.1	MIR1295A
Del	1q32.1	MIR1976
Del	1q32.1	MIR548F1
Del	1q32.1	MIR664
Del	1q32.1	MIR1262
Del	1q32.1	LOC100302401
Del	1q32.1	LINC00184
Del	1q32.1	TSNAX-DISC1
Del	1q32.1	MIR320B2
Del	1q32.1	MIR761
Del	1q32.1	NPPA-AS1
Del	1q32.1	ZBED6
Del	1q32.1	MIR3119-1
Del	1q32.1	MIR3123
Del	1q32.1	MIR3115
Del	1q32.1	MIR3117
Del	1q32.1	MIR3124
Del	1q32.1	MIR3120
Del	1q32.1	MIR4260
Del	1q32.1	MIR4255
Del	1q32.1	MIR4253
Del	1q32.1	MIR3122
Del	1q32.1	MIR4251
Del	1q32.1	MIR4252
Del	1q32.1	MIR4256
Del	1q32.1	MIR4257
Del	1q32.1	MIR3119-2
Del	1q32.1	MIR4258
Del	1q32.1	MIR4254
Del	1q32.1	MIR3121
Del	1q32.1	MIR3659
Del	1q32.1	MIR3917
Del	1q32.1	MIR3620
Del	1q32.1	MIR3658
Del	1q32.1	MIR3916
Del	1q32.1	MIR3605
Del	1q32.1	MIR3671
Del	1q32.1	MIR548AA1
Del	1q32.1	MIR3675
Del	1q32.1	LOC100505633
Del	1q32.1	LOC100505666
Del	1q32.1	LOC100505768
Del	1q32.1	LOC100505795
Del	1q32.1	PROX1-AS1
Del	1q32.1	LOC100505918
Del	1q32.1	ENO1-AS1
Del	1q32.1	LOC100506023
Del	1q32.1	LOC100506046
Del	1q32.1	ZMYM6NB
Del	1q32.1	LOC100506343
Del	1q32.1	KDM5B-AS1
Del	1q32.1	LOC100506730
Del	1q32.1	LOC100506795
Del	1q32.1	LOC100506801
Del	1q32.1	LOC100506810
Del	1q32.1	LOC100506963
Del	1q32.1	LOC100507178
Del	1q32.1	LOC100507423
Del	1q32.1	LOC100507564
Del	1q32.1	LOC100507634
Del	1q32.1	APITD1-CORT
Del	1q32.1	FPGT-TNNI3K
Del	1q32.1	GJA9-MYCBP
Del	1q32.1	HEATR8-TTC4
Del	1q32.1	PMF1-BGLAP
Del	1q32.1	LOC100527964
Del	1q32.1	TMEM56-RWDD3
Del	1q32.1	C1orf151-NBL1
Del	1q32.1	ZNF670-ZNF695
Del	1q32.1	TNFAIP8L2-SCNM1
Del	1q32.1	MIR4695
Del	1q32.1	MIR4420
Del	1q32.1	MIR4753
Del	1q32.1	MIR4422
Del	1q32.1	MIR4666A
Del	1q32.1	MIR4781
Del	1q32.1	MIR4424
Del	1q32.1	MIR4794
Del	1q32.1	MIR4677
Del	1q32.1	MIR4735
Del	1q32.1	MIR4671
Del	1q32.1	MIR4654
Del	1q32.1	MIR4427
Del	1q32.1	MIR4684
Del	1q32.1	MIR4711
Del	1q32.1	MIR4689
Del	1q32.1	MIR4632
Del	1q32.1	MIR2682
Del	1q32.1	MIR4742
Del	1q32.1	MIR4423
Del	1q32.1	MIR4417
Del	1q32.1	MIR378F
Del	1q32.1	DNM3OS
Del	1q32.1	RCAN3AS
Del	1q32.1	NEGR1-IT1
Del	1q32.1	ZRANB2-AS2
